meals_served,kitchen_staff,temperature_C,humidity_percent,past_waste_kg,food_waste_kg,Day,Month,Year,DayOfWeek,IsWeekend,WeekOfYear,MonthStart,MonthEnd,special_event_1,waste_category_GRAINS,waste_category_MEAT,waste_category_VEGETABLES,PastWaste_3daysAvg,PastWaste_7daysAvg
-0.04717002440696457,0.026045412372680727,1.5841646458675793,1.0187333301741828,10.38028989884254,42.43779828553889,29,1,2022,5,1,4,0,0,False,True,False,False,-0.45575976767536275,-0.45457666804887
-0.08060563150149369,0.026045412372680727,-1.1276401980443347,-1.5774781017373891,30.768928390201307,40.60486015932328,30,1,2022,6,1,4,0,0,False,False,True,False,-0.2925439834490335,-0.305578566058808
-0.08060563150149369,0.026045412372680727,-1.1274138126513669,-1.5774781017373891,30.768928390201307,40.60486015932328,30,1,2022,6,1,4,0,0,False,False,True,False,-0.16495543446180103,-0.17836267354203864
0.13377561398695775,-1.611132377477752,0.9719023418632602,1.336021024427976,16.55345733393911,37.41623060587887,31,1,2022,0,0,5,0,1,False,False,True,False,-0.2005826697008979,-0.30344422169691293
0.13377561398695775,-1.611132377477752,0.9056854741531436,1.336021024427976,16.55345733393911,37.41623060587887,31,1,2022,0,0,5,0,1,False,False,True,False,-0.29818802278593015,-0.46641870026360627
-0.448397309541314,0.9615755780014994,0.755170948864649,0.47531906009621183,41.18430513351168,53.008322732556536,1,2,2022,1,0,5,1,0,False,False,True,False,-0.36016614063186564,-0.4263050022693125
-0.448397309541314,0.9615755780014994,0.7350938847578121,0.47531906009621183,41.18430513351168,53.008322732556536,1,2,2022,1,0,5,1,0,False,False,True,False,-0.11907721757678898,-0.20089851562459374
-0.42872930536806164,-1.1433672946633426,-0.027559707789241362,1.2506003821397296,24.16719688101228,34.50138153432251,2,2,2022,2,0,5,0,0,False,False,False,True,0.18398982332422312,-0.07528086685928159
-0.42872930536806164,-1.1433672946633426,-0.06087779343697868,1.2506003821397296,24.16719688101228,34.50138153432251,2,2,2022,2,0,5,0,0,False,False,False,True,0.12733323897284043,-0.16959539372182705
-0.17501205153310534,0.25992795377988537,-1.4815441522744894,-1.1958809373875412,9.16251970725337,22.98692077983161,4,2,2022,4,0,5,0,0,False,False,False,False,-0.23239038627955516,-0.24212771111107936
-0.17501205153310534,0.25992795377988537,-1.4460169412930777,-1.1958809373875412,9.16251970725337,22.98692077983161,4,2,2022,4,0,5,0,0,False,False,False,False,-0.8159232040433061,-0.4514951963323028
-0.011767616895110205,-0.6756022118489332,1.2317717129285035,-0.430244253048951,40.115653823307134,53.440622009713785,5,2,2022,5,1,5,0,0,False,True,False,False,-1.0397323965546617,-0.622969751141707
-0.011767616895110205,-0.6756022118489332,1.254675452503822,-0.430244253048951,40.115653823307134,53.440622009713785,5,2,2022,5,1,5,0,0,False,True,False,False,-0.6716060719308631,-0.4325396186412559
-0.17107845069845484,-0.4417196704417286,1.7833955502582808,-0.46582881136268295,35.31657800939704,44.97120795281349,6,2,2022,6,1,5,0,0,False,True,False,False,-0.07967055479570906,-0.4274022747912297
-0.17107845069845484,-0.4417196704417286,1.732966196062415,-0.46582881136268295,35.31657800939704,44.97120795281349,6,2,2022,6,1,5,0,0,False,True,False,False,0.34764303504859206,-0.5229134735542313
-0.2005804569583335,-0.9094847532561379,0.6422436649719927,-0.9958684073187501,39.53744737658175,49.14366793128884,7,2,2022,0,0,6,0,0,False,False,False,False,0.18302110775773914,-0.3984924966893742
-0.2005804569583335,-0.9094847532561379,0.64579259149657,-0.9958684073187501,39.53744737658175,49.14366793128884,7,2,2022,0,0,6,0,0,False,False,False,False,0.09950023404460574,-0.22448697795144884
-0.4444637087066636,0.49381049518709,-0.1567749897938316,-0.45851157363544076,18.83884079707053,24.44965456041181,8,2,2022,1,0,6,0,0,False,False,False,True,0.1806012876223257,0.086353708618447
-0.4444637087066636,0.49381049518709,-0.15283679414752677,-0.45851157363544076,18.83884079707053,24.44965456041181,8,2,2022,1,0,6,0,0,False,False,False,True,-0.2182808130475431,0.10373649593491951
-0.4365965070373626,0.7276930365942947,0.3338055276868386,-0.3504404119202965,40.84288338756688,30.73856136286934,10,2,2022,3,0,6,0,0,False,False,False,True,-0.6982639672951314,-0.24078540405846227
-0.4365965070373626,0.7276930365942947,0.3586856435656847,-0.3504404119202965,40.84288338756688,30.73856136286934,10,2,2022,3,0,6,0,0,False,False,False,True,-1.0560082096867538,-0.5105714014210363
-0.06487122816289176,0.026045412372680727,-0.37611815443236774,1.0012413018378687,15.464359922938474,35.12250024596107,11,2,2022,4,0,6,0,0,False,False,True,False,-0.9337692978307878,-0.6797088561705831
-0.06487122816289176,0.026045412372680727,-0.37327635477911997,1.0012413018378687,15.464359922938474,35.12250024596107,11,2,2022,4,0,6,0,0,False,False,True,False,-0.7263187688297278,-0.7967486030358073
0.08460560355382668,0.7276930365942947,-1.4775072061820318,-0.12038359021171995,15.171493855489343,35.56827613398504,12,2,2022,5,1,6,0,0,False,False,False,False,-0.6411071516846331,-0.9633728917741002
0.08460560355382668,0.7276930365942947,-1.4342092438788705,-0.12038359021171995,15.171493855489343,35.56827613398504,12,2,2022,5,1,6,0,0,False,False,False,False,-0.5472308872176249,-1.1246996837599357
-0.28711967532064414,1.195458119408704,1.1473669197656144,-1.7200517902811414,29.797292898271955,36.81092527098032,13,2,2022,6,1,6,0,0,False,False,False,True,-0.5385662398957118,-0.9925685764923483
-0.28711967532064414,1.195458119408704,1.183330614882236,-1.7200517902811414,29.797292898271955,36.81092527098032,13,2,2022,6,1,6,0,0,False,False,False,True,-0.5057479386723445,-0.8456701165156306
0.05903719812859853,-0.4417196704417286,-0.4141788901330732,-0.3203153127164003,28.56036107884351,44.61575936451028,14,2,2022,0,0,7,0,0,False,False,True,False,-0.4815942847708903,-0.7735075591697219
0.05903719812859853,-0.4417196704417286,-0.44671005936936886,-0.3203153127164003,28.56036107884351,44.61575936451028,14,2,2022,0,0,7,0,0,False,False,True,False,-0.30573629547737324,-0.6085941725961109
-0.2792524736513432,-0.6756022118489332,1.1378961500570894,-1.6882196606361455,17.701811168581976,35.34209405578293,15,2,2022,1,0,7,0,0,False,False,False,False,-0.1540319600853095,-0.49577849390682255
-0.2792524736513432,-0.6756022118489332,1.089431640396696,-1.6882196606361455,17.701811168581976,35.34209405578293,15,2,2022,1,0,7,0,0,False,False,False,False,-0.1825819664831854,-0.4931688922535171
-0.5034677212264208,0.25992795377988537,-0.8006647440615723,1.5698494671578185,18.413404273617022,21.20784527390633,16,2,2022,2,0,7,0,0,False,True,False,False,-0.3628363082731242,-0.49585678735266897
-0.5034677212264208,0.25992795377988537,-0.8285432172413513,1.5698494671578185,18.413404273617022,21.20784527390633,16,2,2022,2,0,7,0,0,False,True,False,False,-0.8178212583021528,-0.6665128005847157
0.10230680730975386,-1.611132377477752,-1.7354863035552814,-1.340304928002123,17.50303234429545,25.346539962409963,17,2,2022,3,0,7,0,0,False,False,False,False,-1.0925518665412428,-0.8519361665258927
0.10230680730975386,-1.611132377477752,-1.7018240129214177,-1.340304928002123,17.50303234429545,25.346539962409963,17,2,2022,3,0,7,0,0,False,False,False,False,-1.2868377248233043,-0.9881762494300581
-0.21631486029693542,-0.6756022118489332,-1.0947627909184485,0.6728004949317838,39.71804278993194,39.66096850558484,18,2,2022,4,0,7,0,0,False,False,True,False,-1.206392974866276,-1.217167161561926
-0.21631486029693542,-0.6756022118489332,-1.1534737429709478,0.6728004949317838,39.71804278993194,39.66096850558484,18,2,2022,4,0,7,0,0,False,False,True,False,-0.8477154216700729,-1.2760487412736763
-0.0058672156431344765,-0.4417196704417286,-0.07836037729171419,1.5925152065517847,34.33553895031073,53.95318054042495,19,2,2022,5,1,7,0,0,False,False,False,False,-0.5694826184308974,-1.2247242439494432
-0.0058672156431344765,-0.4417196704417286,-0.1298589948908133,1.5925152065517847,34.33553895031073,53.95318054042495,19,2,2022,5,1,7,0,0,False,False,False,False,-0.013448839277929309,-1.0035544300119505
0.21834803193194316,-0.6756022118489332,1.573766874692945,1.0834147235437337,42.45877325346137,51.63918351701324,20,2,2022,6,1,7,0,0,False,False,True,False,0.26435213663586465,-0.6144164979415623
-0.36972529284830435,-0.4417196704417286,-1.350523881518666,0.6437507963325825,48.89628627413098,43.73146373616711,21,2,2022,0,0,8,0,0,False,False,True,False,0.4971754261146703,-0.2527775671542114
0.07673840188452571,-0.4417196704417286,1.2609091261029182,1.1299814495649139,26.33739333223939,50.904230038059005,22,2,2022,1,0,8,0,0,False,False,False,False,0.2984935917831367,-0.034295418159186894
-0.5172353241476976,-0.20783712903452392,0.12473209800955339,1.623818045115839,8.001224663245198,20.221548401986887,23,2,2022,2,0,8,0,0,False,False,True,False,0.2392304474213425,0.2694262137491894
-0.06880482899754224,-0.9094847532561379,1.1626734027030905,0.37323321580231145,7.164153968541594,35.82086139163689,24,2,2022,3,0,8,0,0,False,False,True,False,-0.3714412718745872,0.03841267615086562
-0.02356841939906166,1.4293406608159087,-0.6692711679526588,0.15757206744990696,18.30492676722286,29.33196914104916,25,2,2022,4,0,8,0,0,False,False,False,True,-0.5252014488170655,-0.007222261744499985
0.13574241440428297,0.7276930365942947,1.2113811342613536,0.39715039638938765,46.96450652086029,59.80524071793212,26,2,2022,5,1,8,0,0,False,False,True,False,-0.944506390224852,-0.29981499933718403
-0.4405301078720131,1.4293406608159087,0.978286628784658,0.06560017852345047,28.54458747368937,42.84272292631529,27,2,2022,6,1,8,0,0,False,False,True,False,-0.1751091598426677,-0.2302704801776853
0.2144144310972927,1.4293406608159087,-0.9065201355356134,0.4209197159476542,17.230393223605812,39.3342292288104,28,2,2022,0,0,9,0,1,False,False,False,False,-0.03862364015474163,-0.3348055675708152
0.12394161190033152,1.4293406608159087,-1.2493277941120182,-0.22178874133727947,22.96250575299588,50.47941710867909,1,3,2022,1,0,9,1,0,False,False,False,False,0.15579256406544337,-0.3870612775549778
-0.36382489159632864,1.6632232022231133,1.3089853669898721,-1.0246205948714813,31.936779833210185,38.55908133960595,2,3,2022,2,0,9,0,0,False,True,False,False,-0.02547559047459455,-0.39210965539292464
0.17704522316811308,0.026045412372680727,1.6395132141633468,-1.3653084678346166,34.382734616202896,54.96912120813671,3,3,2022,3,0,9,0,0,False,False,False,True,-0.10873770625848483,-0.17419068804877477
-0.0255352198163869,-0.20783712903452392,-1.5966993062453656,-1.545395759823061,11.926377940230726,37.71238989021671,4,3,2022,4,0,9,0,0,False,False,True,False,0.19516124511277352,0.053362768560906756
-0.13960964402125098,-0.20783712903452392,1.4529937345947168,-1.6224782509506057,29.514750214225497,38.21478430206521,6,3,2022,6,1,9,0,0,False,False,True,False,-0.05299436664004962,0.15295373544727395
-0.3854596961869063,-1.1433672946633426,1.271848842482348,0.1852791572947905,11.10597430065257,26.918810911007085,7,3,2022,0,0,10,0,0,False,False,True,False,-0.05968654646497019,-0.10362221632552127
-0.4464305091239888,-1.1433672946633426,1.6439713722061124,-0.7977684169797911,45.21358640057602,39.131939135686665,8,3,2022,1,0,10,0,0,False,False,False,True,-0.6049068074177045,-0.29285827519231594
0.16327762024683637,1.6632232022231133,0.9340852492849537,1.0781957963651818,8.358729398574296,41.905911523427854,9,3,2022,2,0,10,0,0,False,True,False,False,-0.5773147058740157,-0.29526224350950664
0.21834803193194316,0.026045412372680727,-0.16948303546215754,-1.5249261069288427,45.84809449298808,53.02811142358642,10,3,2022,3,0,10,0,0,False,True,False,False,-0.5055694265696713,-0.39714778558394825
0.22228163276659366,-0.9094847532561379,-0.5915955206315107,0.7510641654251159,36.51943096204268,60.20071926103519,12,3,2022,5,1,10,0,0,False,False,True,False,0.0019229857413091988,-0.22520120448720837
-0.43856330745468786,0.026045412372680727,0.81021359306267,0.29504455485556225,39.67012494832954,39.6657079268582,13,3,2022,6,1,10,0,0,False,True,False,False,0.4114416568796381,-0.16303011260011524
-0.3362896857537752,1.6632232022231133,0.8845765072567541,-1.558752052532971,20.178627641036886,38.083695122693605,14,3,2022,0,0,11,0,0,False,True,False,False,0.36789831006561213,-0.1398173363293035
0.06493759938057425,-1.3772498360705472,1.3092232070255323,1.261130356215277,28.837128474876543,46.709632833074735,16,3,2022,2,0,11,0,0,False,False,False,True,0.07742029149649668,-0.1413751695828731
-0.1691116502811296,-0.9094847532561379,0.7772288731861705,-0.6361620664341356,37.95748009688997,48.023982951476846,17,3,2022,3,0,11,0,0,False,True,False,False,-0.184809023789944,0.09381434532190157
-0.11600803901334805,0.9615755780014994,0.24879399688567372,-0.6014748675879656,46.58484721600757,55.91331449992199,18,3,2022,4,0,11,0,0,False,False,False,False,-0.022347331146792344,0.19948532148362355
-0.14747684569055194,1.6632232022231133,-1.1524060822075222,0.060883899013045584,18.63578781419135,45.18306143655384,21,3,2022,0,0,12,0,0,True,False,False,True,0.32421103582197275,0.36594603363039596
-0.013734417312435446,-0.4417196704417286,-0.9980309560187584,1.1254408648374188,48.494638244843706,52.75777211937997,22,3,2022,1,0,12,0,0,False,False,True,False,0.29453872038739903,0.27271728809777346
0.1455764164909092,-0.4417196704417286,-1.3888233676190227,-0.7926964296249419,33.26537890596073,41.41139572751132,23,3,2022,2,0,12,0,0,False,False,False,False,0.38655045708763386,0.18426703905804762
0.053136796876622795,-1.611132377477752,-1.1718097937271734,-0.2934666434248854,46.87891143583819,52.23524727166063,24,3,2022,3,0,12,0,0,False,False,False,True,0.10467336362039327,0.20501238599853955
-0.011767616895110205,1.4293406608159087,-0.12991347933534497,-0.8534595483021054,35.42472616164584,54.09957063564255,25,3,2022,4,0,12,0,0,False,False,True,False,0.2417483036326455,0.3731861333128923
-0.12190844026532378,0.026045412372680727,0.1362968081615531,0.95546691682226,18.82575328314742,32.08983493800963,26,3,2022,5,1,12,0,0,False,False,False,False,0.2678291465692576,0.46100643172224703
-0.04913682482428981,-0.4417196704417286,-1.643372186230976,0.20671550243026035,21.65110358642672,39.03875440262127,27,3,2022,6,1,12,0,0,False,False,False,False,0.08664384942625408,0.2716487306391226
-0.17107845069845484,-1.1433672946633426,1.0615417967894896,0.5032709192473428,29.771229969632323,40.265658444205016,28,3,2022,0,0,13,0,0,False,False,True,False,-0.16985938385365745,0.07111539154165414
0.037402393538020856,1.4293406608159087,-0.6838784104615139,-0.9071302483495567,40.55066787019469,50.36915178978074,29,3,2022,1,0,13,0,0,False,True,False,False,-0.4387522814764191,0.012678120521988537
-0.12584204109997427,0.25992795377988537,1.4610206766554925,-1.0184375891599828,19.309214810315076,27.260593228954438,30,3,2022,2,0,13,0,0,False,False,True,False,-0.08345304241665759,-0.01570768673868554
-0.13567604318660048,-1.3772498360705472,1.6543571214802313,-0.08810168293679033,31.087902476038643,49.000917027210384,31,3,2022,3,0,13,0,1,False,False,True,False,-0.3123878399510406,-0.18387252538229232
-0.07863883108416846,1.6632232022231133,-1.061378982340814,0.7764593011249243,20.553124710938068,42.594171912449845,1,4,2022,4,0,13,1,0,False,True,False,False,-0.14259863214312676,-0.2223085521541714
0.12000801106568104,0.7276930365942947,-0.10073114735646783,0.039800755126198406,41.70962320857982,79.93317556316883,2,4,2022,5,1,13,0,0,True,True,False,False,-0.2937226843449449,-0.35903602891835973
0.17704522316811308,0.026045412372680727,-1.7011213187563587,-1.6692393677237585,26.00276421955777,50.49974022207544,3,4,2022,6,1,13,0,0,False,True,False,False,0.7300862782337497,0.20952307981215224
0.005933586860816979,-1.1433672946633426,0.4035186410189926,-1.5580733470530501,12.472363466669137,33.99897622608657,5,4,2022,1,0,14,0,0,True,True,False,False,0.7592192455617426,0.3457227639800097
-0.1179748394306733,1.195458119408704,-0.8457977307240675,1.5337013180425905,7.749710042883453,22.70197254309297,6,4,2022,2,0,14,0,0,False,False,True,False,0.5921524721314915,0.27125097312941093
-0.17501205153310534,-0.6756022118489332,-0.9221937467967889,0.626872108391091,9.785178380670224,22.327731635497035,8,4,2022,4,0,14,0,0,False,False,True,False,-0.5202634375220191,-0.057539336410804366
0.20261362859334123,-0.4417196704417286,-1.1469203474592518,-1.4972876514011948,10.136298618933443,32.774029800970766,9,4,2022,5,1,14,0,0,False,False,False,True,-1.067849175805589,-0.11616031384297627
-0.464131712879916,0.49381049518709,0.5570516937983211,1.3770620423722504,47.34717170172696,59.1004523269721,10,4,2022,6,1,14,0,0,False,False,True,False,-1.0916587380699716,-0.3089968594994412
-0.23598286447018785,-0.4417196704417286,-0.5735981210172998,-0.1711656142398578,44.26947824792249,53.019181175719616,11,4,2022,0,0,15,0,0,False,False,True,False,-0.38417320811203165,-0.11284007031399847
-0.5152685237303722,-0.9094847532561379,0.34433723748429745,-1.3053680108975172,25.34389685651147,23.016291573913,12,4,2022,1,0,15,0,0,False,False,True,False,0.21238347700421692,-0.43267970653829707
-0.41692850286411015,-0.9094847532561379,1.7128357951964812,-1.2106483699353507,5.0083937676798405,13.9607021146352,14,4,2022,3,0,15,0,0,False,True,False,False,0.02272009980409738,-0.7592866044693095
0.13377561398695775,-1.611132377477752,-1.185968858142835,-1.190673814657129,32.62907553230272,43.8771704460282,15,4,2022,4,0,15,0,0,False,False,True,False,-0.8546714915691366,-0.9974167835169098
-0.5270693262343238,-1.611132377477752,0.6575381702323921,-0.23773475501910313,25.58493751414497,21.392611155856557,17,4,2022,6,1,15,0,0,False,False,True,False,-1.0323668333630953,-0.745775667123922
0.1318088135696325,0.9615755780014994,-0.3318387222263317,0.9542228251489021,22.862658782043177,52.17211773229588,18,4,2022,0,0,16,0,0,False,False,False,True,-1.0639266789355406,-0.7568884209473967
-0.2772856732340179,-1.611132377477752,0.8014104585423135,0.5643380652075531,23.67321962358562,37.03081829399744,20,4,2022,2,0,16,0,0,False,False,False,False,-0.3212027028458273,-0.5263660652507176
-0.42086210369876065,0.49381049518709,0.5760272042478684,-1.3255961848613447,37.87216148670348,39.83027396080455,21,4,2022,3,0,16,0,0,False,False,False,True,-0.4542768067457226,-0.788636452139173
-0.2713852719820422,1.4293406608159087,0.923546639023806,-0.970006760198809,11.090994573797785,33.7421835291834,22,4,2022,4,0,16,0,0,False,False,False,True,-0.09589976138016916,-0.9453703514291866
-0.3854596961869063,-0.4417196704417286,1.6027455294146118,0.9471037209876468,13.893764926600856,26.38852991430539,23,4,2022,5,1,16,0,0,False,False,True,False,-0.4541265841540675,-0.81790635140864
0.22621523360124415,-0.6756022118489332,1.4470700137236765,1.5855411690056003,13.123320277659062,38.18090522519154,24,4,2022,6,1,16,0,0,False,False,True,False,-0.6609831638512877,-0.6702169424980716
